index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
2956,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"A hot air balloon has a volume of \( V = 1.2 \, \mathrm{m}^{3} \), which is non-expandable, and the mass of the balloon envelope is \( m = 0.2 \, \mathrm{kg} \). The volume of the balloon envelope is negligible. When the atmospheric pressure \( p_{0} = 1.0 \, \mathrm{atm} \) and the air temperature is \( t_{1} = 20^{\circ} \mathrm{C} \), the balloon is just floating in the atmosphere at ground level. What is the temperature \( t_{2} \) of the hot air inside the balloon? Assume the molar mass of air is \( \mu = 29 \, \mathrm{g/mol} \).","For the balloon to float in the atmosphere, two conditions must be met: first, the pressure inside and outside the balloon must be equal; second, the buoyant force on the balloon must equal its weight. Let the air density at temperatures \( t_{1} \) and \( t_{2} \) be \( \rho_{1} \) and \( \rho_{2} \) respectively. For an ideal gas, the relationship among pressure \( p \), density \( \rho \), and temperature \( T \) is given by the equation of state

\[ p = \frac{\rho R T}{\mu} \]

When the balloon is floating in the atmosphere, the pressures of the air inside and outside the balloon are equal, which gives the first condition:

\[
\rho_{1} T_{1} = \rho_{2} T_{2} \tag{1}
\]

The second condition is the equilibrium of buoyant force and weight:

\[
\rho_{1} V g = m g + \rho_{2} V g \tag{2}
\]

where \( \rho_{1} \) is the atmospheric density at \( T_{1} = 293 \, \mathrm{K} \) and \( p_{0} = 1.0 \, \mathrm{atm} \), with the value

\[
\rho_{1} = \frac{p_{0} \mu}{R T_{1}} = 1.21 \, \mathrm{kg/m}^{3}
\]

Solving equations (1) and (2), we find

\[
T_{2} = \frac{\rho_{1}}{\rho_{2}} T_{1} = \frac{\rho_{1}}{\rho_{1} - \frac{m}{V}} T_{1} = 340 \, \mathrm{K}
\]

Thus,

\[
t_{2} = T_{2} - 273 = 67^{\circ} \mathrm{C}
\]",\boxed{67},NV,^{\circ} \mathrm{C},False,EN,Laws Application
2960,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"There are large thermal reservoirs at $900 \ \mathrm{K}(H)$ and $300 \ \mathrm{K}(C)$. A reversible engine operates between $H$ and $C$. If 100 cal of heat is absorbed from $H$, what is the change in entropy of the entire system during this process?","The change in entropy of the entire system is

$$
\Delta S = -\frac{Q_{1}}{T_{H}} + \frac{Q_{2}}{T_{C}} = -\frac{100}{900} + \frac{100/3}{300} = 0
$$",\boxed{0},NV,,False,EN,Laws Application
2962,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A thermally insulated cylinder with closed ends is divided into two parts by a frictionless, heat-conducting piston. Initially, the piston is positioned in the center, with one side containing \( 1 \, \text{L} \) of air at a temperature of \( 200 \, \text{K} \) and a pressure of \( 2 \, \text{atm} \); the other side also contains \( 1 \, \text{L} \) of air, but at a temperature of \( 300 \, \text{K} \) and a pressure of \( 1 \, \text{atm} \). The piston is loosened, and the system reaches equilibrium at its new position. Calculate the final pressure and temperature.","The number of particles on each side remains constant. Let's denote the number of particles on each side as \( N_{1} \) and \( N_{2} \), the final pressure as \( p \), and the temperature as \( T \). The air behaves as an ideal gas, thus

\[
p_{1} V_{0} = N_{1} k T_{1}, \quad p_{2} V_{0} = N_{2} k T_{2}
\]

where \( p_{1} = 2 \, \text{atm}, \, T_{1} = 200 \, \text{K}; \, p_{2} = 1 \, \text{atm}, \, T_{2} = 300 \, \text{K}; \, V_{0} = 1 \, \text{L} \). The piston is frictionless, does not consume the internal energy of the air, and the cylinder is adiabatic, so the total internal energy of the gas remains unchanged, i.e.,

\[
\frac{1}{2} \mu N_{1} k T_{1} + \frac{1}{2} \mu N_{2} k T_{2} = \frac{1}{2} \mu \left(N_{1} + N_{2}\right) k T
\]

where \(\mu\) is the degree of freedom of the gas molecules.

\[
T = \frac{T_{1} + \frac{N_{2}}{N_{1}} T_{2}}{N_{2} / N_{1} + 1} = \frac{1 + \frac{p_{2}}{p_{1}}}{1 + \frac{p_{2}}{p_{1}} \cdot \frac{T_{1}}{T_{2}}} T_{1} = 225 \, \text{K}
\]

Given that \( V_{1} + V_{2} = 2 V_{0} \), it follows that

\[
p = \frac{\left(N_{1} + N_{2}\right)}{2 V_{0}} k T = \frac{T}{2}\left(\frac{p_{1}}{T_{1}} + \frac{p_{2}}{T_{2}}\right) = 1.5 \, \text{atm}
\]","\boxed{225, 1.5}","NV, NV","\text{K}, \text{atm}",True,EN,Laws Application
2964,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A practical refrigerator operates between two constant temperature heat reservoirs, with temperatures \( T_{1}=400 \, \text{K} \) and \( T_{2}=250 \, \text{K} \). Assume that in each cycle, the working substance of the refrigerator absorbs heat \( Q_{2}=500 \, \text{J} \) from the heat reservoir at \( T_{2} \), and the total entropy change of the heat reservoirs and the working substance is \( \Delta S=2.1 \, \text{J/K} \). Find the work \( W \) done on the refrigerator by the surroundings per cycle and the coefficient of performance \( \varepsilon \) of the refrigerator.","The total entropy change of the large system composed of the refrigerator, heat reservoirs, and working substance is \( \Delta S = 2.1 \, \text{J/K} \). After one cycle, the refrigerator and working substance return to their original states, resulting in zero entropy change, thus we have
\[
\Delta S = \Delta S_{\text{system}} = \frac{Q_{1}}{T_{1}} - \frac{Q_{2}}{T_{2}}
\]
From this, solving for the heat released to the heat reservoir \( T_{1} \) by the refrigerator, \( Q_{1} \), we have
\[
Q_{1} = T_{1} \left( \Delta S + \frac{Q_{2}}{T_{2}} \right) = 1640 \, \text{J}
\]
The work done on the refrigerator by the surroundings is
\[
W = Q_{1} - Q_{2} = 1140 \, \text{J}
\]
Therefore, the coefficient of performance is
\[
\varepsilon = \frac{Q_{2}}{W} = 0.439
\]","\boxed{1140, 0.439}","NV, NV","\text{J}, None",True,EN,Practical Application
2965,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"The specific volumes of water and water vapor are $1.043 \times 10^{-3} \mathrm{~m}^{3} /\mathrm{kg}$ and $1.673 \mathrm{~m}^{3} /\mathrm{kg}$, respectively. It is known that the enthalpy change for converting $1 \mathrm{~mol}$ of ice at $0^{\circ} \mathrm{C}$ to steam at $100^{\circ} \mathrm{C}$ at 1 atm is $5.417 \times 10^{4} \mathrm{~J}$. Calculate the change in internal energy $\Delta U$.","The change in internal energy of the system in an isobaric process is given by

$$
\begin{aligned}
\Delta U & = \Delta H - p \Delta V = \Delta H - p m \left(V_{\text{vapor}} - V_{\text{liquid}}\right) \\
& = 5.417 \times 10^{4} - 1.013 \times 10^{5} \times 0.018 \times \left(1.673 - 1.043 \times 10^{-3}\right) \\
& = 5.112 \times 10^{4} \mathrm{~J}
\end{aligned}
$$",\boxed{5.112 \times 10^{4}},NV,,False,EN,Laws Application
2966,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"A container is divided into two parts by a partition, with both sides filled with the same type of gas at a temperature \(T\) and molar mass \(\mu\). The pressure and molecular number density of the gas are \(p_{1}\), \(n_{1}\) and \(p_{2}\), \(n_{2}\), respectively. If a small hole with an area \(A\) is made in the partition, such that the hole size is less than the mean free path of the gas molecules, prove that the mass of gas passing through the hole per second is given by

\[
\dot{M}=\sqrt{\frac{\mu}{2 \pi k T}} A\left(p_{1}-p_{2}\right)
\]

Assume \(p_{1}>p_{2}\).","Since the mean free path \(\bar{\lambda} > \sqrt{A}\), the gas on both sides of the partition is in equilibrium. The number of molecules passing through hole \(A\) from chamber I to chamber II per second is

\[
j_{N} = \left(\gamma_{1} - \gamma_{2}\right) A = \frac{1}{4}\left(n_{1} \bar{v}_{1} - n_{2} \bar{v}_{2}\right) A
\]

Using \(n = \frac{p}{k T}\) and \(\bar{v}_{1} = \bar{v}_{2} = \sqrt{\frac{8 k T}{\pi \mu}}\), substitute to obtain

\[
j_{N} = \frac{1}{4 k T} \sqrt{\frac{8 k T}{\pi \mu}} A\left(p_{1} - p_{2}\right)
\]

The mass of gas passing through hole \(A\) per second is

\[
\dot{M} = m j_{N} = \frac{m}{4 k T} \sqrt{\frac{8 k T}{\pi \mu}} A\left(p_{1} - p_{2}\right) = \sqrt{\frac{\mu}{2 \pi k T}} A\left(p_{1} - p_{2}\right)
\]",\boxed{\sqrt{\frac{\mu}{2 \pi k T}} A\left(p_{1} - p_{2}\right)},EX,,False,EN,Math Derivation
2969,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A frictionless, non-leaking piston with low thermal conductivity slides within an adiabatic cylindrical container. Both chambers $A$ and $B$ on either side of the piston contain equal amounts of monoatomic ideal gas. Assume that at the initial moment, the temperature of the gas in $A$ is $T_{0}$, and the temperature in $B$ is $3 T_{0}$. Throughout the process, the system can be considered to be in mechanical equilibrium, and eventually, the system will also reach thermal equilibrium. Determine the volume ratio of chambers $A$ and $B$ at the initial moment and at $t = \infty$.","According to the problem, the pressures in chambers $A$ and $B$ are $p_{A} = p_{B} = p$, the number of moles is $n_{A} = n_{B} = n$, and the initial temperatures are $T_{A} = T_{0}$, $T_{B} = 3 T_{0}$. Using the ideal gas law, at $t=0$ we have:

$$
\frac{V_{A}}{V_{B}} = \left(\frac{T_{A}}{T_{B}}\right)_{i} = \frac{1}{3}
$$

When $t=\infty$, the system reaches thermal equilibrium with $T_{A f} = T_{B f} = T_{\mathrm{f}}$, hence:

$$
\left(\frac{V_{A}}{V_{B}}\right)_{f} = 1
$$","\boxed{\frac{1}{3}, 1}","NV, NV","None, None",True,EN,Laws Application
2970,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"There are two identical objects, each with a constant specific heat capacity at constant pressure, \( c_{\mathrm{p}} \). The initial temperature of both objects is \( T_{0} \). A refrigerator operates between the two objects until the temperature of one object drops to \( T_{2} \). Assuming the objects are maintained at constant pressure and do not undergo a phase change, determine the change in entropy of object 2.","Object 2: The initial temperature is \( T_{0} \), and the final temperature is \( T_{2} \). The heat released \( Q_{2} \) and the change in entropy \( \Delta S_{2} \) are given as:

$$
Q_{2} = c_{\mathrm{p}}(T_{0} - T_{2})
$$

$$
\Delta S_{2} = \int_{T_{0}}^{T_{2}} c_{\mathrm{p}} \frac{\mathrm{d}T}{T} = c_{\mathrm{p}} \ln \frac{T_{2}}{T_{0}}
$$",\boxed{c_{\mathrm{p}} \ln \frac{T_{2}}{T_{0}}},EX,,False,EN,Laws Application
2971,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A partition divides an adiabatic container with a volume of \(V\) into two equal parts. The left half of the container contains 1 mole of van der Waals gas at a temperature \(T\), with a constant molar heat capacity at constant volume \(c_v\). The right half is a vacuum. When the partition is removed, the gas expands and fills the entire container. Determine the change in entropy \(\Delta S\) of the gas.","Before the gas expands, its temperature and volume are \((T, \frac{V}{2})\). After free expansion, the temperature and volume of the gas are \((T+\Delta T, V)\). To calculate the change in entropy \(\Delta S\) of the gas, connect the initial and final states using a reversible process. According to the fundamental thermodynamic equation:

\[
T \mathrm{d} S=\mathrm{d} U+p \mathrm{d} V=c_v \mathrm{d} T+T\left(\frac{\partial p}{\partial T}\right)_{V} \mathrm{d} V=c_v \mathrm{d} T+\frac{R T}{V-b} \mathrm{d} V
\]

The change in entropy \(\Delta S\) of the gas from before to after expansion can be obtained by integrating the above equation:

\[
\begin{aligned}
\Delta S & =\int_{i}^{f} \mathrm{d} S=\int_{T}^{T+\Delta T} c_v \frac{\mathrm{d} T}{T}+\int_{\frac{V}{2}}^{V} \frac{R}{V-b} \mathrm{d} V=c_v \ln \frac{T+\Delta T}{T}+R \ln \frac{V-b}{\frac{V}{2}-b} \\
& =c_v \ln \left(1-\frac{a}{c_v T V}\right)+R\left(\ln 2+\ln \frac{1-\frac{b}{V}}{1-\frac{2 b}{V}}\right)
\end{aligned}
\]

Under normal conditions where \(\frac{a}{c_v T V} \ll 1\) and \(\frac{b}{V} \ll 1\),

\[
\Delta S \approx-\frac{a}{T V}+R\left(\ln 2+\frac{b}{V}\right)=R \ln 2+R\left(\frac{b}{V}-\frac{a}{R T V}\right)
\]

If the second term is neglected, \(\Delta S=R \ln 2\), which represents the entropy increase of an ideal gas after free expansion. The second term is a small quantity, representing the correction for the van der Waals gas compared to the entropy increase of an ideal gas.",\boxed{R \ln 2},NV,,False,EN,Math Derivation
2973,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Consider a 50 W motor, and assume the ambient air temperature is $27^{\circ} \mathrm{C}$. Freeze $2 \mathrm{~kg}$ of water at $0^{\circ}\mathrm{C}$ into ice. Given the latent heat of fusion of ice $L = 1.44 \mathrm{kcal}/\mathrm{mol}$. How much time is needed at minimum to freeze this amount of water?","Freezing $2 \mathrm{~kg}$ of water at $0^{\circ}\mathrm{C}$ into ice will release $Q_{2} = 1.44 \times 2 \times 10^{3} \div 18 = 1.6 \times 10^{2}\mathrm{(kcal)}$ of heat. The maximum work coefficient of the motor is

$$
\varepsilon = \frac{T_{2}}{T_{1} - T_{2}} = \frac{Q_{2}}{W_{\min}}
$$

Therefore,

$$
W_{\min} = Q_{2} \frac{T_{1} - T_{2}}{T_{2}}
$$

The minimum time required using a motor of $P = 50 \mathrm{~W}$ is

$$
\tau = \frac{W_{\min}}{P} = \frac{Q_{2}}{P} \cdot \frac{T_{1} - T_{2}}{T_{2}}
$$

Substituting $T_{1} = 300 \mathrm{~K}, T_{2} = 273 \mathrm{~K}$ results in $\tau=1.3 \times 10^{3} \mathrm{~s}$.",\boxed{1.3 \times 10^{3}},NV,\mathrm{s},False,EN,Laws Application
2974,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"A sphere with a radius of \( R \) is immersed in an unbounded liquid with a temperature of \( T_0 \). At \( t=0 \), the temperature of the sphere is \( T_1 \), and \( T_1 > T_0 \), and it remains at this temperature thereafter. The thermal conductivity of the liquid is \( \kappa \), specific heat capacity is \( c \), and density is \( \rho \). Derive the explicit expression for the temperature distribution as \( t \rightarrow \infty \).","As \( t \rightarrow \infty \), the integral simplifies to

\[
\int_{0}^{\infty} e^{-x^{2}} \, \mathrm{d} x = \frac{\sqrt{\pi}}{2}
\]

Thus, at finite times we have

\[
T(r, t \rightarrow \infty) = T_0 + (T_1-T_0) \frac{R}{r}
\]

Therefore, \( T(R, \infty) = T_1 \) and \( T(\infty, \infty) = T_0 \). These are exactly the boundary conditions we expect for the steady-state solution.","\boxed{T(r, t \rightarrow \infty) = T_0 + (T_1-T_0) \frac{R}{r}}",EQ,,False,EN,Math Derivation
2976,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"Select the best numerical value. Because the temperature variation over a day is not noticeable at a depth of 10 cm below a granite surface, the thermal conductivity of granite should be

\[
5 \times \left(10^{-3}, 10^{-1}, 10^{2}, 10^{5}\right) \mathrm{cal} /(\mathrm{s} \cdot \mathrm{~cm} \cdot{ }^{\circ} \mathrm{C})
\]

Assume that the temperature 10 cm below the granite surface remains at the daily average temperature \(T_{0}{ }^{\circ} \mathrm{C}\). Consider the situation when the sun is at its strongest during the day. At this time, the surface temperature is \(T_{1}{ }^{\circ} \mathrm{C}\), and generally, \(T_{1} \sim T_{0}+10^{\circ} \mathrm{C}\). The solar radiation reaching Earth will be conducted underground through the surface. Given that the intensity of solar radiation to Earth is

\[
Q = 1400 \mathrm{~W} / \mathrm{m}^{2} \approx 3.3 \times 10^{-2} \mathrm{cal} /(\mathrm{s} \cdot \mathrm{~cm}^{2})
\]

Assuming \(Q\) is fully absorbed by the Earth, calculate the thermal conductivity \(\kappa\) using Fourier's law of heat conduction.","According to Fourier's law of heat conduction,

\[
\begin{aligned}
\kappa & = Q \cdot \frac{\Delta x}{\Delta T} = Q \cdot \frac{\Delta x}{T_{1}-T_{0}} \approx 3.3 \times 10^{-2} \mathrm{cal} /(\mathrm{s} \cdot \mathrm{~cm}^{2}) \times \frac{10 \mathrm{~cm}}{10^{\circ} \mathrm{C}} \\
& = 3.3 \times 10^{-2} \mathrm{cal} /(\mathrm{s} \cdot \mathrm{~cm} \cdot{ }^{\circ} \mathrm{C})
\end{aligned}
\]

Therefore, we should select \(5 \times 10^{-3} \mathrm{cal} /(\mathrm{s} \cdot \mathrm{cm} \cdot{ }^{\circ} \mathrm{C})\) as the answer.",\boxed{5 \times 10^{-3}},NV,\mathrm{cal} /\left(\mathrm{s} \cdot \mathrm{cm} \cdot{ }^{\circ} \mathrm{C}\right),False,EN,
2979,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Integrating the above equation yields

$$
p(x)=p_{0}(1-x)
$$

where $p_{0}$ is the saturation vapor pressure of the pure solvent at this temperature, and $p(x)$ is the saturation vapor pressure when the solute concentration is $x$. This formula is known as Raoult's law.","By keeping $T$ constant, integrate the above equation with respect to $x$ from 0 to $x$ to obtain

$$
p(x)=p_{0}(1-x)
$$

In this equation, $p_{0}$ is the saturation vapor pressure of the pure solvent $(x=0)$, and $p(x)$ is the saturation vapor pressure when the solute concentration is $x$. This formula is known as Raoult's law. It indicates that, in a dilute solution, the saturation vapor pressure of the solvent equals the saturation vapor pressure of the pure solvent multiplied by the mole fraction of the solvent in the solution.",\boxed{p(x) = p_{0}(1-x)},EQ,,False,EN,Laws Application
2980,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"1 mol of a certain gas obeys the Van der Waals equation of state $\left(p+\frac{a}{V^{2}}\right)(V-b)=RT$. Please calculate the pressure $p_{\mathrm{c}}$, volume $V_{\mathrm{c}}$, and temperature $T_{\mathrm{c}}$ of this gas at the critical point.","At the critical point, $T_{\mathrm{c}}, V_{\mathrm{c}}, p_{\mathrm{c}}$ satisfy the following equations:

\begin{align*}
\left(\frac{\partial p}{\partial V}\right)_{T} & =-\frac{RT_{\mathrm{c}}}{\left(V_{\mathrm{c}}-b\right)^{2}}+\frac{2a}{V_{\mathrm{c}}^{3}}=0  \tag{1}\\
\left(\frac{\partial^{2} p}{\partial V^{2}}\right)_{T} & =\frac{2RT_{\mathrm{c}}}{\left(V_{\mathrm{c}}-b\right)^{3}}-\frac{6a}{V_{\mathrm{c}}^{4}}=0  \tag{2}\\
p_{\mathrm{c}} & =\frac{RT_{\mathrm{c}}}{V_{\mathrm{c}}-b}-\frac{a}{V_{\mathrm{c}}^{2}} \tag{3}
\end{align*}

Solving equations (1) and (2), we get

$$
V_{\mathrm{c}}=3b, \quad T_{\mathrm{c}}=\frac{8a}{27bR}
$$

Substituting into equation (3), we obtain

$$
p_{\mathrm{c}}=\frac{a}{27b^{2}}
$$","\boxed{p_{\mathrm{c}}=\frac{a}{27b^{2}}, V_{\mathrm{c}}=3b, T_{\mathrm{c}}=\frac{8a}{27bR}}",EQ,"None, None, None",True,EN,Math Derivation
2982,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,Consider a fluid composed of non-interacting particles with a spin of $\frac{1}{2}$ and mass $m$ at absolute zero temperature $T=0 \mathrm{~K}$. Determine the speed of sound $v_s$ in this fluid.,"At $T=0 \mathrm{~K}$, the Fermi gas with spin $\frac{1}{2}$ has

$$
p = \frac{2}{5} \frac{N \mu_{0}}{V} = \frac{2}{5} \cdot \frac{h^{2}}{2m} \left( \frac{3N}{8\pi V} \right)^{2/3} \cdot \frac{N}{V} = \frac{h^{2}}{5m^{2}} \left( \frac{3}{8\pi} \right)^{2/3} \cdot \rho^{5/3}
$$

Therefore,

$$
v_{s} = \frac{1}{\sqrt{3}} \frac{h}{m} \left( \frac{3N}{8\pi V} \right)^{1/3}
$$","\[
\boxed{\frac{1}{\sqrt{3}} \frac{h}{m} \left( \frac{3N}{8\pi V} \right)^{1/3}}
\]",EX,,False,EN,Math Derivation
